GeneId.Ensembl;PANC.1;PANC.2;SCR.1;SCR.2;SH.1;SH.2;mock.1;mock.2;mrp4.1;mrp4.2;Xmock.1;Xmock.2;Xmock.3;Xmrp4.1;Xmrp4.2;Xmrp4.3;GeneSymbol
ENSG00000256684.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LINC02737
ENSG00000255205.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MED28P5
ENSG00000199315.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RNA5SP347
ENSG00000255502.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LINC02713
ENSG00000255380.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LOC100289416
ENSG00000254939.1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;LOC643381
ENSG00000149972.12;0;0;0;1;0;0;4;6;1;1;11;8;1;0;0;0;CNTN5
ENSG00000223269.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RN7SKP53
ENSG00000242165.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RN7SL222P
ENSG00000248027.1;4;2;2;2;1;0;1;3;0;2;0;3;0;0;2;0;ARHGAP42-AS1
ENSG00000165895.19;142;273;82;160;68;59;94;111;111;113;94;99;97;88;69;51;ARHGAP42
ENSG00000200047.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RN7SKP115
ENSG00000082175.16;0;0;0;1;0;0;58;79;2;0;16;9;21;6;0;0;PGR
ENSG00000137672.13;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;TRPC6
ENSG00000263885.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MIR3920
ENSG00000254534.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LOC100129471
ENSG00000187151.7;0;2;0;0;0;0;1;0;1;3;0;0;0;0;0;3;ANGPTL5
ENSG00000110318.15;193;293;78;44;54;54;53;115;63;64;52;58;70;45;85;44;CEP126
ENSG00000137691.13;117;108;48;26;41;45;31;20;10;6;47;32;56;20;28;17;CFAP300
ENSG00000274097.1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RNA5SP535
ENSG00000137693.14;3549;5150;1830;2314;1587;1816;856;1001;1012;1300;432;509;574;677;274;531;YAP1
ENSG00000243777.1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RPS6P17
ENSG00000212466.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RNU6-952P
ENSG00000023445.16;467;550;380;695;962;1568;6;5;3;0;4;10;0;0;0;0;BIRC3
ENSG00000110330.10;1935;1980;1168;1834;1794;2256;621;757;556;615;707;767;994;673;530;487;BIRC2
ENSG00000152558.15;6404;8623;4112;4268;3631;3907;2452;2872;2454;2990;2586;2793;3572;2729;1669;1900;TMEM123
ENSG00000255337.1;11;7;0;6;9;7;3;14;4;3;1;8;3;12;0;0;TMEM123-DT
ENSG00000255482.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LOC102723838
ENSG00000137673.9;18;23;1;1;0;0;0;0;0;0;0;0;0;0;0;0;MMP7
ENSG00000137674.4;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MMP20
ENSG00000137675.5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MMP27
ENSG00000118113.12;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;MMP8
ENSG00000255282.6;0;0;0;0;0;0;1;0;1;2;0;0;0;0;0;0;WTAPP1
ENSG00000256254.1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;LOC100421658
ENSG00000166670.10;1;1;1;0;1;2;0;2;0;0;4;0;0;0;5;0;MMP10
ENSG00000196611.6;44;42;71;27;19;33;0;1;0;0;6;4;0;0;0;0;MMP1
ENSG00000149968.12;0;1;1;0;0;0;0;1;0;0;0;0;4;0;0;0;MMP3
ENSG00000262406.3;1;0;0;0;1;0;1;4;0;0;11;4;7;8;0;0;MMP12
ENSG00000238562.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RNU7-159P
ENSG00000137745.13;0;2;1;0;1;0;3;4;4;5;1;3;3;0;0;3;MMP13
ENSG00000239861.1;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;RPL21P96
ENSG00000137692.12;1553;1457;763;1101;777;1108;1818;1823;2072;2192;1658;1759;2243;2433;1940;1706;DCUN1D5
ENSG00000187240.17;264;411;83;99;127;114;768;967;911;1077;641;664;941;907;699;570;DYNC2H1
ENSG00000254895.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MTCO3P15
ENSG00000254931.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MTATP6P15
ENSG00000255417.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;MTCO2P15
ENSG00000255350.1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;MTCO1P15
ENSG00000254565.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MTND2P26
ENSG00000253245.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MTND1P36
ENSG00000264200.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MIR4693
ENSG00000170962.13;27;34;3;2;0;0;1;2;0;2;0;0;0;0;0;0;PDGFD
ENSG00000170967.5;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;DDI1
ENSG00000256422.7;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;0;LINC02552
ENSG00000204403.10;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;CASP12
ENSG00000235505.8;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;CASP4LP
ENSG00000196954.14;363;408;84;84;118;163;0;0;0;0;0;0;0;0;0;0;CASP4
ENSG00000137757.11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CASP5
ENSG00000137752.24;3;9;0;0;2;2;0;0;0;0;3;0;0;0;0;0;CASP1
ENSG00000204397.10;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CARD16
ENSG00000255221.4;4;3;1;0;3;5;0;0;0;0;0;0;0;0;0;0;CARD17
ENSG00000255501.3;135;123;80;109;68;85;0;1;0;0;6;0;7;0;0;0;CARD18
ENSG00000152578.13;2;5;3;3;0;0;1;1;0;2;0;0;7;0;0;0;GRIA4
ENSG00000222663.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RNU4-55P
ENSG00000252081.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RNU6-277P
ENSG00000170903.12;478;617;212;242;274;297;401;437;436;570;353;334;474;345;210;253;MSANTD4
ENSG00000182359.15;93;109;41;48;52;42;49;53;44;55;64;69;85;66;63;46;KBTBD3
ENSG00000149313.11;1650;1862;951;1023;860;888;1624;1347;1825;2149;1798;1841;2370;1880;1264;1455;AASDHPPT
ENSG00000254580.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LINC02719
ENSG00000254811.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LOC101928535
ENSG00000152402.11;109;205;112;170;115;98;14;36;79;64;19;31;38;21;36;54;GUCY1A2
ENSG00000213252.3;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;LOC100422300
ENSG00000255353.1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;ASS1P13
ENSG00000152404.16;243;414;111;166;133;156;320;344;373;429;441;439;468;298;273;255;CWF19L2
ENSG00000225215.1;0;0;0;0;0;0;0;0;0;0;4;3;0;0;0;0;SMARCE1P1
ENSG00000137760.15;210;291;144;215;93;156;352;331;363;440;404;386;480;380;325;257;ALKBH8
ENSG00000110675.13;77;65;81;184;98;94;206;330;183;206;64;76;116;111;55;70;ELMOD1
ENSG00000170290.4;6;5;0;1;1;0;1;2;2;0;0;0;3;13;0;0;SLN
ENSG00000110660.15;3099;3148;1416;2217;1881;2340;816;816;742;827;483;427;590;670;420;563;SLC35F2
ENSG00000179331.3;18;52;12;38;16;7;33;76;37;62;19;21;40;20;19;15;RAB39A
ENSG00000166266.14;968;1373;489;508;482;550;775;929;860;1080;707;913;1106;900;575;567;CUL5
ENSG00000075239.14;1505;1712;845;930;684;928;1098;1134;1278;1393;1367;1582;1821;1533;1257;1005;ACAT1
ENSG00000149308.17;338;603;195;255;208;215;338;421;365;531;278;318;327;403;262;277;NPAT
ENSG00000149311.20;1315;2326;554;862;788;691;632;922;702;913;562;650;799;725;431;408;ATM
ENSG00000166323.13;9;7;4;4;5;3;22;29;44;26;32;40;50;62;12;39;C11orf65
ENSG00000178202.13;1898;2868;1366;1284;1423;1426;1368;1307;1253;1683;1653;1651;2252;1660;1049;1262;POGLUT3
ENSG00000110723.12;3;5;4;1;9;15;95;145;94;112;121;80;148;56;91;134;EXPH5
ENSG00000178105.12;1111;1255;437;622;502;755;1059;1101;1311;1343;775;711;1089;980;838;649;DDX10
ENSG00000240698.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;RPS2P39
ENSG00000201243.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RNU6-654P
ENSG00000200613.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RNA5SP349
ENSG00000185742.7;1;1;0;0;0;0;2;0;0;0;0;0;7;0;0;0;C11orf87
ENSG00000254659.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LINC02715
ENSG00000137710.17;3206;4963;1455;2165;1792;1722;1708;2149;1680;2376;1822;1742;2417;1833;1093;1467;RDX
ENSG00000149289.11;222;343;126;180;210;184;105;166;141;143;153;160;235;152;68;77;ZC3H12C
ENSG00000137714.3;675;682;336;492;380;448;1168;1057;1212;1249;1215;1057;1401;1513;889;1094;FDX1
ENSG00000137727.13;1;0;3;0;1;1;27;44;44;58;6;0;17;19;4;7;ARHGAP20
ENSG00000200168.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RNA5SP350
ENSG00000271584.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LINC02550
ENSG00000239354.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RPS17P15
ENSG00000150750.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;C11orf53
ENSG00000196167.10;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;COLCA1
ENSG00000214290.9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;COLCA2
ENSG00000264032.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MIR4491
ENSG00000110777.12;1;1;1;0;0;0;0;1;0;0;0;0;0;0;8;0;POU2AF1
ENSG00000253099.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RNU2-60P
ENSG00000255428.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LOC100132078
ENSG00000137707.14;3;5;3;1;1;4;0;0;0;0;0;0;0;0;0;0;BTG4
ENSG00000286028.1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;LOC728196
ENSG00000207811.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MIR34B
ENSG00000207562.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MIR34C
ENSG00000183644.14;2;0;1;3;1;3;0;0;0;0;0;0;0;0;0;0;HOATZ
ENSG00000204381.12;332;286;639;448;814;811;261;368;275;256;229;309;311;302;219;286;LAYN
ENSG00000170145.5;829;1090;541;700;637;599;626;1074;734;962;472;447;739;914;434;603;SIK2
ENSG00000223324.1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;RN7SKP273
ENSG00000137713.16;1023;1183;586;810;755;876;1572;1568;1534;2025;1216;1231;1463;1512;1077;1140;PPP2R1B
ENSG00000086848.15;275;311;158;138;145;166;89;117;105;150;152;133;191;182;154;134;ALG9
ENSG00000255561.7;109;94;44;83;69;85;58;40;78;81;56;48;102;115;83;71;FDXACB1
ENSG00000137720.8;311;305;140;145;127;141;201;115;182;205;432;347;523;346;296;253;C11orf1
ENSG00000109846.9;9;10;5;3;0;6;2;6;7;7;28;19;30;62;13;14;CRYAB
ENSG00000170276.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;HSPB2
ENSG00000254445.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;HSPB2-C11orf52
ENSG00000149300.10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;C11orf52
ENSG00000150764.14;199;392;95;185;156;151;361;513;280;316;303;298;341;311;183;219;DIXDC1
ENSG00000238965.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;RNA5SP351
ENSG00000150768.17;1775;2647;1095;1492;1183;1344;1520;1693;1683;2028;680;589;814;1125;693;838;DLAT
ENSG00000238444.1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;RNU6-893P
ENSG00000150773.12;38;45;23;7;14;17;44;38;61;53;38;25;84;71;71;39;PIH1D2
ENSG00000150776.18;827;1008;477;614;453;588;992;1058;1163;1301;1089;1009;1586;1492;859;1040;NKAPD1
ENSG00000150779.12;1186;989;617;838;724;777;1608;1007;1374;1408;4044;4040;4731;3352;2591;2452;TIMM8B
ENSG00000204370.13;1603;1664;841;931;694;939;1152;881;1232;1212;1335;1529;1707;1399;993;1098;SDHD
ENSG00000150782.12;207;187;198;325;131;186;1;6;3;0;7;15;3;17;0;4;IL18
ENSG00000150783.10;0;2;0;0;1;0;6;1;1;2;1;4;24;1;10;0;TEX12
ENSG00000197580.13;10;16;5;7;1;3;12;13;10;6;5;12;14;5;11;8;BCO2
ENSG00000150787.8;653;602;458;463;444;529;597;401;579;621;817;786;943;778;669;610;PTS
ENSG00000243250.1;0;0;0;0;0;0;0;0;1;1;0;0;4;0;0;5;RPS6P16
ENSG00000188771.5;0;1;0;0;0;1;0;2;0;0;0;0;0;0;0;0;PLET1
ENSG00000268472.2;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;LOC100132686
ENSG00000250303.5;31;32;29;37;4;17;20;10;10;11;6;13;16;6;17;4;LINC02762
ENSG00000206772.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RNU6-44P
ENSG00000254968.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LINC02763
ENSG00000213233.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RPL23AP62
ENSG00000255484.2;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;LINC02764
ENSG00000287006.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LOC105369496
ENSG00000247416.5;0;0;0;0;0;0;12;8;4;5;5;3;8;14;12;21;LOC101928847
ENSG00000149294.17;354;506;503;425;296;266;313;617;485;567;293;243;440;554;359;430;NCAM1
ENSG00000238998.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RNU7-187P
ENSG00000149292.17;353;330;135;117;119;161;305;332;399;334;206;127;288;482;358;339;TTC12
ENSG00000170209.5;1;7;0;2;1;0;0;4;3;0;0;0;0;0;0;0;ANKK1
ENSG00000149295.14;15;11;2;3;1;0;5;6;11;5;8;1;4;0;0;27;DRD2
ENSG00000265140.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MIR4301
ENSG00000166682.13;10;21;6;11;2;3;6;33;5;10;12;32;13;39;6;21;TMPRSS5
ENSG00000256091.1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;MTRF1LP1
ENSG00000086827.9;1170;1328;555;699;559;700;965;792;1023;1084;605;541;710;811;640;734;ZW10
ENSG00000243353.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RPS29P19
ENSG00000228607.2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;CLDN25
ENSG00000255870.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LOC390251
ENSG00000257101.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LRRC37A13P
ENSG00000048028.11;783;1248;415;564;444;425;1069;1256;995;1269;419;376;708;696;457;560;USP28
ENSG00000201687.1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;5;RNU6-1107P
ENSG00000149305.8;0;0;0;0;0;0;1;3;4;6;1;0;0;0;0;0;HTR3B
ENSG00000166736.12;0;0;1;1;1;0;5;9;4;10;0;5;6;4;3;8;HTR3A
ENSG00000109906.15;1;0;3;0;0;0;75;204;111;146;51;71;91;118;49;88;ZBTB16
ENSG00000166741.8;3;7;0;3;1;0;0;7;2;4;7;0;0;6;7;7;NNMT
ENSG00000256195.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LOC101928940
ENSG00000180425.11;64;76;24;33;40;45;71;58;63;65;106;112;135;165;95;86;C11orf71
ENSG00000076053.12;441;440;217;245;233;268;438;391;330;373;378;420;777;422;326;410;RBM7
ENSG00000076043.11;1308;1273;555;767;635;855;534;378;531;536;625;586;768;689;425;462;REXO2
ENSG00000256533.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LOC100422382
ENSG00000255982.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NXPE2P1
ENSG00000095110.8;2;0;0;0;1;0;0;0;0;0;4;0;0;0;0;0;NXPE1
ENSG00000137634.10;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NXPE4
ENSG00000256674.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LOC100132172
ENSG00000204361.10;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;NXPE2
ENSG00000182985.18;100;210;82;218;937;1018;1330;1469;1565;1917;1019;957;1388;1173;491;889;CADM1
ENSG00000256315.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LOC105369507
ENSG00000255903.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RPL12P46
ENSG00000237937.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LINC02702
ENSG00000137656.12;896;930;539;625;477;584;528;583;407;426;362;386;578;567;489;403;BUD13
ENSG00000109917.11;3588;3254;1512;2045;1554;2090;1663;1412;1871;1930;1498;1556;1720;2424;1921;1596;ZPR1
ENSG00000110243.12;0;0;0;0;0;0;4;1;0;2;1;14;0;0;0;2;APOA5
ENSG00000110244.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;APOA4
ENSG00000110245.12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;APOC3
ENSG00000118137.10;2;1;0;2;1;2;3;3;0;5;63;51;57;20;45;24;APOA1
ENSG00000235910.2;0;4;1;0;0;0;1;3;0;1;0;0;0;0;0;0;APOA1-AS
ENSG00000160584.17;835;1112;444;634;566;538;465;666;515;628;274;291;272;525;303;387;SIK3
ENSG00000200537.1;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;RNY4P6
ENSG00000168092.14;4848;5040;2517;2519;2315;3142;2808;2830;2873;3519;2276;3004;3501;3024;2041;2186;PAFAH1B2
ENSG00000149577.16;851;903;336;296;352;293;616;871;573;585;258;248;395;508;340;389;SIDT2
ENSG00000149591.17;83;76;31;41;30;28;54;96;57;55;16;7;11;34;27;48;TAGLN
ENSG00000160613.15;505;578;259;397;331;244;204;417;298;398;79;92;95;264;108;111;PCSK7
ENSG00000167257.11;649;817;269;405;433;414;336;415;322;381;159;108;184;296;147;164;RNF214
ENSG00000186318.18;158;227;86;68;103;68;123;254;269;327;79;110;147;294;240;227;BACE1
ENSG00000110274.16;1445;1800;780;929;869;774;690;1016;863;966;314;409;490;808;514;708;CEP164
ENSG00000177103.15;5;6;16;2;0;0;0;2;0;1;0;0;0;0;0;0;DSCAML1
ENSG00000137731.14;0;0;0;0;0;0;0;2;1;0;0;2;0;0;0;0;FXYD2
ENSG00000255245.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FXYD6-FXYD2
ENSG00000137726.17;0;0;0;2;0;1;115;167;87;103;15;23;67;43;42;55;FXYD6
ENSG00000137747.16;0;1;0;0;0;0;9;22;6;4;9;18;17;0;10;4;TMPRSS13
ENSG00000110324.11;1;1;0;0;0;0;58;91;12;10;32;36;36;10;4;8;IL10RA
ENSG00000272075.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RN7SL828P
ENSG00000137648.19;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;TMPRSS4
ENSG00000177098.9;1;1;0;0;0;0;240;516;60;69;185;115;224;118;24;97;SCN4B
ENSG00000149575.9;0;0;1;0;1;0;22;22;13;17;70;67;61;46;21;24;SCN2B
ENSG00000160593.19;0;0;0;2;0;0;0;2;0;0;0;0;4;0;0;0;JAML
ENSG00000160588.10;12;20;0;1;0;1;171;132;134;215;72;88;124;86;50;75;MPZL3
ENSG00000149573.9;3;2;0;0;0;0;13;8;13;6;66;72;87;26;2;15;MPZL2
ENSG00000198851.10;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;CD3E
ENSG00000167286.10;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;CD3D
ENSG00000160654.11;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;CD3G
ENSG00000110344.10;687;1332;328;443;441;296;290;585;411;563;84;70;50;102;100;111;UBE4A
ENSG00000167283.9;575;416;308;342;277;265;322;300;370;395;811;968;1216;810;601;508;ATP5MG
ENSG00000118058.24;1855;3141;917;1266;977;799;794;1316;941;1338;813;978;1248;1457;839;1047;KMT2A
ENSG00000255435.7;5;3;3;1;6;2;1;4;2;1;6;18;1;8;0;9;TTC36-AS1
ENSG00000172425.12;3;2;1;1;1;0;4;0;1;1;0;0;0;0;0;0;TTC36
ENSG00000149582.16;313;338;172;165;274;258;311;354;184;268;265;167;345;463;271;372;TMEM25
ENSG00000118096.10;176;201;29;32;98;96;809;703;594;683;629;668;824;790;687;588;IFT46
ENSG00000243431.1;1;0;1;0;0;0;4;6;1;0;4;10;15;8;6;6;RPL5P30
ENSG00000095139.15;5680;6685;2557;3269;2833;3359;4899;5390;5058;6041;2527;2030;3020;3584;2195;2869;ARCN1
ENSG00000207185.1;0;0;0;1;1;0;0;1;1;3;0;0;0;0;0;3;RNU6-1157P
ENSG00000019144.20;1224;1431;552;723;798;570;439;973;313;369;191;163;240;252;176;210;PHLDB1
ENSG00000284246.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MIR6716
ENSG00000118094.12;3;1;0;0;1;0;1;2;0;0;0;4;0;0;0;2;TREH
ENSG00000255422.3;0;0;0;0;0;0;0;1;2;3;0;0;0;0;4;0;LOC105369519
ENSG00000207462.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RNU6-376P
ENSG00000110367.14;4303;5278;2033;2249;2149;2763;2753;3092;2632;3231;3218;2622;3650;3700;2001;2547;DDX6
ENSG00000160683.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CXCR5
ENSG00000186174.13;3216;4797;2330;4006;3459;1797;165;530;267;292;33;18;56;24;17;65;BCL9L
ENSG00000264211.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MIR4492
ENSG00000110375.3;7;8;8;6;3;2;1;9;0;4;0;0;0;10;0;2;UPK2
ENSG00000239726.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RN7SL688P
ENSG00000176302.13;1;1;0;0;1;0;0;0;0;1;8;0;0;0;0;0;FOXR1
ENSG00000186166.9;420;324;208;260;214;269;317;330;289;327;231;244;425;381;272;319;CENATAC
ENSG00000118181.11;14328;13630;8971;8201;7264;10900;11029;9448;9063;9737;19909;18693;24176;22759;19994;16580;RPS25
ENSG00000196655.12;1043;837;671;549;598;690;903;612;746;760;594;612;928;949;578;759;TRAPPC4
ENSG00000137700.18;800;820;584;610;675;659;812;1230;741;776;591;502;788;947;762;917;SLC37A4
ENSG00000149428.20;4803;6289;3393;4344;3307;2829;2013;3102;3034;2855;461;307;555;1162;604;1145;HYOU1
ENSG00000160695.16;708;959;438;440;393;388;784;946;738;750;448;351;508;789;374;549;VPS11
ENSG00000256269.11;1439;1359;925;842;903;1040;1615;1403;1604;1484;1297;1428;1920;2317;1803;1967;HMBS
ENSG00000188486.4;5024;3944;5095;3726;4548;3990;6170;3582;5889;6242;4589;4146;6659;7807;5736;6540;H2AX
ENSG00000172269.20;1425;1321;921;881;980;1093;625;533;648;554;334;207;444;694;404;495;DPAGT1
ENSG00000172375.14;255;231;166;209;237;204;453;496;476;561;284;239;355;501;318;348;C2CD2L
ENSG00000172273.13;593;590;340;357;312;296;518;586;562;559;253;323;444;509;466;465;HINFP
ENSG00000172350.10;10;14;8;2;3;2;124;201;39;70;93;75;120;57;68;63;ABCG4
ENSG00000160703.16;503;532;315;282;325;266;653;855;503;522;221;294;429;570;332;539;NLRX1
ENSG00000172367.16;1;1;1;0;0;0;0;2;1;1;0;0;0;5;0;9;PDZD3
ENSG00000248712.8;48;34;18;16;13;13;9;25;7;16;55;28;78;31;41;29;CCDC153
ENSG00000110395.7;2326;3599;1412;2279;1765;1545;1014;1537;967;1113;703;754;973;815;529;696;CBL
ENSG00000222249.1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;RNU6-262P
ENSG00000076706.17;918;1011;722;1917;1339;1334;918;1391;623;571;444;437;621;694;589;735;MCAM
ENSG00000284148.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MIR6756
ENSG00000173456.5;1683;1795;1278;1165;1467;1204;1155;1480;1169;1299;340;262;452;821;415;713;RNF26
ENSG00000223953.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;C1QTNF5
ENSG00000235718.9;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;MFRP
ENSG00000036672.16;46;52;35;24;33;53;422;508;377;352;217;143;193;356;268;240;USP2
ENSG00000154096.14;301;295;255;88;151;192;3;0;0;0;0;3;9;0;0;0;THY1
ENSG00000230716.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;KRT8P7
ENSG00000110400.11;386;377;128;169;136;125;319;729;525;556;241;231;251;459;302;382;NECTIN1
ENSG00000199217.1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;9;1;RNU6-1123P
ENSG00000254854.1;0;0;0;0;0;0;5;13;0;4;1;5;3;0;0;4;NECTIN1-DT
ENSG00000137699.17;6;7;2;1;1;0;1;1;5;1;2;0;0;1;0;4;TRIM29
ENSG00000176984.6;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;LOC107984399
ENSG00000184232.9;216;277;23;4;2;4;1350;1453;1347;1379;622;572;885;1403;902;1080;OAF
ENSG00000137709.10;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;POU2F3
ENSG00000259541.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LOC649133
ENSG00000181264.9;453;418;193;214;197;212;241;289;237;328;128;131;209;284;83;181;TLCD5
ENSG00000196914.9;3549;6143;1909;2089;2084;1767;1560;2221;1623;2101;1381;1448;1727;1636;902;1179;ARHGEF12
ENSG00000149403.13;18;15;1;0;2;1;30;70;17;34;28;20;32;25;13;12;GRIK4
ENSG00000255006.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ELOCP22
ENSG00000250493.2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;LOC101929227
ENSG00000154114.13;352;431;94;162;124;149;351;301;288;376;285;297;312;340;190;182;TBCEL
ENSG00000109927.11;15;18;7;3;2;0;35;59;39;55;13;18;17;27;19;15;TECTA
ENSG00000244400.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RPS4XP12
